name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
portugal,2018-08-06T04:00:00,25.9,25.9,16.3,55.15,0,0,,0,0,32,7.5,351,1013.6,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-06T05:00:00,24.5,24.5,16.1,59.32,0,0,,0,0,32.4,10.4,344,1013.9,29.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-06T06:00:00,23.9,23.9,15.6,59.67,0,0,,0,0,32.8,13.3,338,1014.2,46.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-06T07:00:00,23.8,23.8,14.7,56.83,0,0,,0,0,33.1,5.7,359,1014.6,18.2,9.9,7,0,0,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-06T08:00:00,23.9,23.9,17.3,66.51,0,0,,0,0,32,10.3,339,1014.9,90,10,27,0.1,0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-06T09:00:00,26.6,26.6,15.7,50.94,0,0,,0,0,32,13.6,341,1014.9,30,10,71,0.3,1,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-06T10:00:00,28.3,28.7,16.5,48.93,0,0,,0,0,32,4.7,251,1015,0.1,17.1,140,0.5,1,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-06T11:00:00,29.4,30,17.4,48.6,0,0,,0,0,32.8,12.7,328,1014.8,30,10,274,1,3,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-06T12:00:00,30.9,31.9,18.3,47.21,0,0,,0,0,36.4,15,326,1014.8,30,10,432,1.6,4,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-06T13:00:00,33.2,34.3,18.1,40.81,0,0,,0,0,39.2,11.3,329,1014.5,0,17.3,663,2.4,7,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-06T14:00:00,31.8,31.6,15.5,37.31,0,0,,0,0,42.8,15.9,324,1014.3,30,10,690,2.5,7,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-06T15:00:00,31.3,31.7,17.1,42.62,0,0,,0,0,45,21,317,1014.1,30,10,797,2.9,8,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-06T16:00:00,30.4,30.6,16.5,43.36,0,0,,0,0,46.1,15.3,312,1013.9,0,18.5,724,2.6,7,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-06T17:00:00,28,27.9,14.5,43.76,0,0,,0,0,46.4,20.7,317,1014,30,10,596,2.1,6,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-06T18:00:00,26.5,26.5,15.8,52.03,0,0,,0,0,47.5,22,329,1013.7,5.9,10,396,1.4,4,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-06T19:00:00,24.9,24.9,15.6,56.31,0,0,,0,0,48.2,21.3,339,1013.7,0,11.6,198,0.7,2,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-06T20:00:00,22.6,22.6,16.1,66.81,0,0,,0,0,50.4,21.2,343,1014.1,0,10,69,0.2,1,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-06T21:00:00,21.4,21.4,16.1,71.75,0,0,,0,0,49,21.6,344,1014.7,27.5,10,15,0.1,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-06T22:00:00,20.9,20.9,15.7,71.78,0,0,,0,0,47.2,17.6,349,1015.3,23.2,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-06T23:00:00,20.4,20.4,15.8,74.92,0,0,,0,0,44.3,18.8,354,1015.5,27.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-07T00:00:00,20.5,20.5,16.1,75.86,0,0,,0,0,41,19.1,355,1015.8,46.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-07T01:00:00,20.6,20.6,16.1,75.61,0,0,,0,0,40.7,20.1,354,1015.5,43.7,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-07T02:00:00,20.6,20.6,16.1,75.56,0,0,,0,0,40.7,19,3,1015.1,46.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-07T03:00:00,20.6,20.6,15.6,73.4,0,0,,0,0,38.9,23.3,355,1014.7,27.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-07T04:00:00,20.9,20.9,16.6,76.36,0,0,,0,0,40,21,358,1014.6,76.6,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-07T05:00:00,20.6,20.6,16.1,75.57,0,0,,0,0,41,23.8,354,1014.4,82.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-07T06:00:00,20.5,20.5,15.8,74.65,0,0,,0,0,41.4,21.6,358,1014.7,82.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-07T07:00:00,20.6,20.6,16.5,77.43,0,0,,0,0,42.5,24.9,2,1015.2,89.2,11.5,1.1,0,0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-07T08:00:00,20.5,20.5,16.3,76.86,0,0,,0,0,48.6,25.9,354,1015.7,89.2,10,26,0.1,0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-07T09:00:00,20.6,20.6,16.6,77.75,0,0,,0,0,48.6,20.5,9,1016.1,89.2,10,76,0.3,1,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-07T10:00:00,20.9,20.9,15.8,72.58,0,0,,0,0,47.9,24.6,359,1016.2,90,21.9,126,0.5,1,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-07T11:00:00,21.5,21.5,16.3,72.24,0,0,,0,0,48.2,23.5,359,1016.4,89.2,10,238,0.9,2,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-07T12:00:00,22.4,22.4,16.1,67.46,0,0,,0,0,48.6,25.6,354,1016.3,89.2,10,285,1,3,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-07T13:00:00,23.9,23.9,16.3,62.21,0,0,,0,0,47.9,25.3,359,1015.9,43.1,22.8,281,1,3,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-07T14:00:00,24.5,24.5,16,59.29,0,0,,0,0,49,26.3,358,1015.7,28.7,10,583,2.1,6,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-07T15:00:00,25.1,25.1,15.9,56.8,0,0,,0,0,51.1,25.2,349,1015.4,28,10,775,2.8,8,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-07T16:00:00,25.7,25.7,13.8,47.54,0,0,,0,0,53.6,26.8,349,1015,27.2,10.2,768,2.8,8,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-07T17:00:00,25.1,25.1,14.2,50.91,0,0,,0,0,55.1,31.6,335,1014.2,28,10,692,2.5,7,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-07T18:00:00,24.2,24.2,15,56.59,0,0,,0,0,55.4,26.9,336,1014,27.5,10,509,1.8,5,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-07T19:00:00,23.1,23.1,14.5,58.28,0,0,,0,0,55.1,32.7,344,1014,24.7,11.6,300,1.1,3,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-07T20:00:00,21.5,21.5,15.2,67.22,0,0,,0,0,55.8,25.5,339,1014.3,27.9,10,102,0.4,1,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-07T21:00:00,20.6,20.6,15.8,74.15,0,0,,0,0,48.2,25,345,1014.7,27.9,10,19,0.1,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-07T22:00:00,20,20,15.4,74.43,0,0,,0,0,42.5,18.5,354,1015.2,24.7,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-07T23:00:00,19.6,19.6,15.4,76.6,0,0,,0,0,48.2,23.8,349,1015.4,27.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-08T00:00:00,19.6,19.6,15.2,75.74,0,0,,0,0,47.9,25,351,1015.3,50,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-08T01:00:00,19.1,19.1,15.1,77.8,0,0,,0,0,47.2,26.1,349,1015.3,31,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-08T02:00:00,19,19,14.6,76.11,0,0,,0,0,44.6,20.4,349,1015,82.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-08T03:00:00,18.6,18.6,14.5,77.06,0,0,,0,0,43.9,21.6,349,1014.8,31,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-08T04:00:00,18.1,18.1,13.8,76.37,0,0,,0,0,43.9,19.2,345,1014.7,24.7,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-08T05:00:00,18.4,18.4,13.6,73.84,0,0,,0,0,41.8,20.9,349,1014.6,27.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-08T06:00:00,18,18,14.1,77.69,0,0,,0,0,40.3,18.8,349,1014.5,27.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-08T07:00:00,18,18,14.3,78.74,0,0,,0,0,40,12.9,3,1014.8,24.9,11.5,12,0,0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-08T08:00:00,18.9,18.9,14.4,74.84,0,0,,0,0,38.5,15.5,348,1014.9,80.8,10,87,0.3,1,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-08T09:00:00,21.7,21.7,14.8,64.77,0,0,,0,0,41,14.8,344,1014.9,28.7,10,270,1,3,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-08T10:00:00,22.8,22.8,13.8,56.88,0,0,,0,0,40.7,18.5,341,1014.9,11,25.4,319,1.1,3,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-08T11:00:00,23.8,23.8,14,53.89,0,0,,0,0,40.3,19.1,339,1015,28,10,698,2.5,7,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-08T12:00:00,25.3,25.3,13.2,47.02,0,0,,0,0,41.4,23.7,339,1015.2,28,10,620,2.2,6,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-08T13:00:00,25.8,25.8,13.6,46.85,0,0,,0,0,42.8,18.5,305,1015.3,10.9,28.1,845,3,8,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-08T14:00:00,26.3,26.3,14.8,49.16,0,0,,0,0,45,21.1,343,1015.2,28.5,10,742,2.7,7,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-08T15:00:00,25.1,25.1,15.6,55.7,0,0,,0,0,46.4,24.5,334,1015.2,28.5,10,865,3.1,9,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-08T16:00:00,25.6,25.6,15.3,53.03,0,0,,0,0,48.2,25.3,331,1015,29.7,28.7,778,2.8,8,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-08T17:00:00,24.2,24.2,15.1,57.03,0,0,,0,0,47.2,22.9,342,1015.2,28.7,10,607,2.2,6,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-08T18:00:00,24.5,24.5,15.4,56.73,0,0,,0,0,45.4,22.1,334,1014.8,27.9,10,488,1.8,5,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-08T19:00:00,23.5,23.5,16.4,64.41,0,0,,0,0,42.5,22.8,325,1014.9,24.7,11.6,189,0.7,2,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-08T20:00:00,22,22,16.3,70.15,0,0,,0,0,39.6,18.9,306,1015.2,27.9,10,69,0.2,1,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-08T21:00:00,21,21,16.5,75.51,0,0,,0,0,34.9,20,314,1015.6,27.9,10,12,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-08T22:00:00,20.6,20.6,16.8,78.97,0,0,,0,0,30.2,15.1,309,1016.5,24.7,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-08T23:00:00,20.4,20.4,17.3,82.22,0,0,,0,0,34.9,13.7,310,1016.8,27.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-09T00:00:00,20.4,20.4,17.5,83.69,0,0,,0,0,36.7,12.5,320,1017.3,82.9,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-09T01:00:00,19.6,19.6,16.8,84.19,0,0,,0,0,37.1,19.1,339,1017.5,84.4,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-09T02:00:00,19.6,19.6,16.3,81.38,0,0,,0,0,37.4,25.1,349,1017.6,89.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-09T03:00:00,19.5,19.5,15.8,79.34,0,0,,0,0,38.2,23.6,349,1017.6,89.2,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-09T04:00:00,19,19,15.5,80.18,0,0,,0,0,38.2,22.1,349,1017.5,89.2,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-09T05:00:00,18.4,18.4,14.6,78.59,0,0,,0,0,37.4,19.5,359,1018.2,56.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-09T06:00:00,18.1,18.1,13.8,76.41,0,0,,0,0,38.9,17.1,350,1018.7,37.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-09T07:00:00,17.5,17.5,13.5,77.58,0,0,,0,0,40.3,17.3,359,1019,24.9,11.5,11,0,0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-09T08:00:00,18.5,18.5,13.8,74.23,0,0,,0,0,43.6,17,359,1019.6,28,10,90,0.3,1,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-09T09:00:00,19.9,19.9,13.8,67.8,0,0,,0,0,46.8,23.9,350,1019.8,46.2,10,291,1,3,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-09T10:00:00,20.2,20.2,13.1,63.83,0.002,100,rain,0,0,50.4,25.2,360,1020.4,49.1,25.4,382,1.4,4,,"Rain, Partially cloudy",rain,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-09T11:00:00,22.1,22.1,12.2,53.65,0,0,,0,0,52.2,24.6,358,1020.4,28.7,10,612,2.2,6,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-09T12:00:00,23,23,11.9,49.38,0,0,,0,0,52.2,28.5,350,1020.4,28,10,715,2.6,7,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-09T13:00:00,24.1,24.1,11.7,45.99,0,0,,0,0,43.2,25.6,360,1020.3,10.8,26.3,937,3.4,9,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-09T14:00:00,24.1,24.1,11.9,46.21,0,0,,0,0,52.6,26.9,355,1020.1,27.6,10,910,3.3,9,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-09T15:00:00,24.6,24.6,10.7,41.76,0,0,,0,0,54.7,33.2,350,1019.7,27.6,10,873,3.1,9,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-09T16:00:00,24.9,24.9,10.7,40.91,0,0,,0,0,46.8,25.9,349,1019.5,1.6,27.8,784,2.8,8,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-09T17:00:00,23.2,23.2,9.7,42.26,0,0,,0,0,58.7,26.2,2,1019.5,30,10,652,2.3,7,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-09T18:00:00,22.7,22.7,9.7,43.82,0,0,,0,0,59.4,33,348,1019.2,0,10,486,1.7,5,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-09T19:00:00,22,22,10.8,49.17,0,0,,0,0,61.2,33,345,1018.9,0,11.6,296,1.1,3,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-09T20:00:00,20.5,20.5,11.4,55.86,0,0,,0,0,57.6,32.2,345,1019,27.5,10,95,0.3,1,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-09T21:00:00,19.4,19.4,12.1,62.82,0,0,,0,0,54.7,26.7,345,1019.6,27.5,10,14,0.1,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-09T22:00:00,18.6,18.6,12.3,67.11,0,0,,0,0,53.3,29.2,339,1020,23.2,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-09T23:00:00,18.4,18.4,11.8,65.55,0,0,,0,0,51.8,26.1,358,1020.8,4.6,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-10T00:00:00,18,18,11.7,66.31,0,0,,0,0,51.1,23.6,359,1021.1,2.6,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-10T01:00:00,18,18,11.8,67.08,0,0,,0,0,49.7,27.4,350,1021,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-10T02:00:00,17.6,17.6,11.4,66.94,0,0,,0,0,48.6,25,355,1020.8,5.4,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-10T03:00:00,17.6,17.6,11.4,66.98,0,0,,0,0,46.8,23,350,1020.2,2.7,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-10T04:00:00,17.4,17.4,12,70.61,0,0,,0,0,45,25.1,354,1020.1,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-10T05:00:00,17.5,17.5,12.1,70.77,0,0,,0,0,45,19.9,353,1019.6,0.4,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-10T06:00:00,17.1,17.1,12.4,73.65,0,0,,0,0,42.5,17.5,349,1019.7,0,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-10T07:00:00,17.5,17.5,12.2,71.15,0,0,,0,0,41,15.7,330,1019.6,23.4,11.5,12,0,0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-10T08:00:00,19.4,19.4,12.4,64.02,0,0,,0,0,36,17.3,334,1019.9,27.6,10,74,0.3,1,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-10T09:00:00,20.5,20.5,12.4,59.82,0,0,,0,0,40.3,18.8,340,1020.3,27.6,10,261,0.9,3,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-10T10:00:00,22,22,12.7,55.34,0,0,,0,0,42.5,14.7,359,1020.5,0,21,470,1.7,5,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-10T11:00:00,24.5,24.5,12.3,46.58,0,0,,0,0,42.8,19.1,348,1020.5,30,10,636,2.3,6,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-10T12:00:00,26,26,11.6,40.84,0,0,,0,0,42.8,17.4,336,1020.6,0,10,767,2.8,8,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-10T13:00:00,27,26.8,11.8,38.98,0,0,,0,0,41.8,11.4,357,1020.4,0,22.8,854,3.1,9,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-10T14:00:00,27.9,27.3,11.6,36.3,0,0,,0,0,41.4,16.6,331,1020.2,0,10,886,3.2,9,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-10T15:00:00,28.4,27.6,11.1,34.29,0,0,,0,0,42.1,19.7,340,1019.7,0,10,859,3.1,9,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-10T16:00:00,27.9,27.4,11.9,37.2,0,0,,0,0,42.8,11.6,13,1019.2,9.9,25,778,2.8,8,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-10T17:00:00,26.5,26.5,11.6,39.44,0,0,,0,0,44.3,18.3,316,1019.3,0.6,10,647,2.3,6,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-10T18:00:00,25.1,25.1,12.1,44.34,0,0,,0,0,45.7,20.6,319,1019.4,1.6,10,484,1.7,5,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-10T19:00:00,23.6,23.6,13,51.48,0,0,,0,0,46.8,21,324,1019.3,10,11.6,287,1,3,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-10T20:00:00,22.1,22.1,11.7,51.73,0,0,,0,0,48.2,21.5,329,1019.6,0.3,10,96,0.3,1,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-10T21:00:00,20.4,20.4,11.4,56.26,0,0,,0,0,47.2,22.5,336,1020,6,10,11,0,0,,Clear,clear-night,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-08-10T22:00:00,19.5,19.5,11.6,60.15,0,0,,0,0,45.7,24,327,1020.6,30,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-10T23:00:00,19.4,19.4,11.3,59.57,0,0,,0,0,44.3,19.2,339,1020.8,27.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-11T00:00:00,19,19,12.6,66.34,0,0,,0,0,40.7,20,335,1020.9,67.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-08-11T01:00:00,18.9,18.9,13.2,69.24,0,0,,0,0,37.8,11.8,335,1020.7,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
