name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
portugal,2018-09-15T07:00:00,19.5,19.5,15.5,77.88,0,0,,0,0,38.9,15.1,89,1017.5,29.5,10.3,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-15T08:00:00,18.1,18.1,15.7,85.96,0,0,,0,0,20.2,7.4,74,1018,35,10,18,0.1,0,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-15T09:00:00,18.5,18.5,15.7,84.15,0,0,,0,0,19.8,7.2,305,1018.4,23.1,10,69,0.2,1,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-15T10:00:00,20.5,20.5,16.3,76.75,0,0,,0,0,18.4,4.2,130,1018.9,80,10,192,0.7,2,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-15T11:00:00,22.8,22.8,16.3,66.63,0,0,,0,0,14.8,8.4,58,1019,12.1,10,533,1.9,5,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-15T12:00:00,24,24,15.5,59.02,0,0,,0,0,10.4,7.6,77,1019.1,0,10,660,2.4,7,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-15T13:00:00,26.2,26.2,14.7,49.11,0,0,,0,0,36,5.1,66,1019,10,11.6,737,2.7,7,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-15T14:00:00,28,27.7,13,39.64,0,0,,0,0,19.8,5.4,25,1018.1,0,10,758,2.7,8,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-15T15:00:00,29.3,28.6,12.9,36.54,0,0,,0,0,23.8,10.3,50,1017.6,0,10,725,2.6,7,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-15T16:00:00,30.1,29.1,12.1,33.2,0,0,,0,0,25.2,9.6,189,1017,0,11.6,364,1.3,4,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-15T17:00:00,26.9,27.5,16.7,53.64,0,0,,0,0,29.5,13.2,297,1017.1,6.4,10,495,1.8,5,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-15T18:00:00,26.9,27.6,17,54.84,0,0,,0,0,31,12,299,1017,4.6,10,315,1.1,3,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT"
portugal,2018-09-15T19:00:00,26.3,26.3,15.7,52.12,0,0,,0,0,32.4,11,300,1017.8,0,11.6,123,0.4,1,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-15T20:00:00,24.9,24.9,16.2,58.52,0,0,,0,0,27.4,7.8,324,1017.7,9,10,19,0.1,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
portugal,2018-09-15T21:00:00,21.9,21.9,16.2,70.14,0,0,,0,0,27.7,19.4,320,1018,4.7,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
portugal,2018-09-15T22:00:00,20.9,20.9,15.3,70.65,0,0,,0,0,28.8,19.4,310,1018.7,15.3,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
portugal,2018-09-15T23:00:00,19.2,19.2,16,81.95,0,0,,0,0,28.8,19,326,1019,37.6,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
portugal,2018-09-16T00:00:00,19.9,19.9,14.3,70.47,0,0,,0,0,28.1,15.4,328,1018.7,15.7,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
portugal,2018-09-16T01:00:00,20,20,13,64.06,0,0,,0,0,25.6,5.4,10,1019,7.8,10,0,0,0,,Clear,clear-night,LPPT
portugal,2018-09-16T02:00:00,19,19,15,77.61,0,0,,0,0,21.2,9.4,320,1019,8.2,10,0,0,0,,Clear,clear-night,LPPT
portugal,2018-09-16T03:00:00,19,19,14.4,74.81,0,0,,0,0,18.4,4.3,66,1018.7,16.5,10,0,0,0,,Clear,clear-night,"LPPT,08579099999"
portugal,2018-09-16T04:00:00,19,19,15.4,79.59,0,0,,0,0,16.9,9.7,316,1018.3,0,11.6,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-16T05:00:00,18.6,18.6,15.3,81.2,0,0,,0,0,18.7,10,330,1018.3,18.7,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-16T06:00:00,18.3,18.3,15.6,84.27,0,0,,0,0,19.8,9.6,324,1018.4,18.9,10,0,0,0,,Clear,clear-night,"08536099999,LPPT,08579099999"
portugal,2018-09-16T07:00:00,17.2,17.2,14.8,85.74,0,0,,0,0,19.8,3.6,90,1018.5,0,11.6,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-16T08:00:00,18.1,18.1,15.6,85.78,0,0,,0,0,19.4,3.6,130,1019.3,19.4,10,15,0.1,0,,Clear,clear-day,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-16T09:00:00,20.4,20.4,17.1,80.99,0,0,,0,0,19.8,4.3,64,1019.4,27.5,10,55,0.2,1,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-16T10:00:00,22.7,22.7,17.3,71.65,0,0,,0,0,25.9,3.8,207,1019.4,9.9,7.3,145,0.5,1,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-16T11:00:00,24.1,24.1,17.3,65.68,0,0,,0,0,31.7,8.4,65,1019.3,62.2,10,464,1.7,5,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-16T12:00:00,25.5,25.5,16.4,57.14,0,0,,0,0,40.7,8.4,69,1019.1,54.3,10,669,2.4,7,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-16T13:00:00,27.1,27.7,16.6,52.57,0,0,,0,0,18,10.8,95,1018.5,10,11.6,743,2.7,7,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-16T14:00:00,28.6,29.3,17.6,51.4,0,0,,0,0,19.4,8.6,128,1018.1,19.4,10,765,2.8,8,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-16T15:00:00,28.8,29.5,17.5,50.32,0,0,,0,0,22.7,12,246,1017.7,19.9,10,728,2.6,7,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-16T16:00:00,27.8,27.9,15.3,46.69,0,0,,0,0,32.4,14.9,247,1017.2,40,11.6,633,2.3,6,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-16T17:00:00,26.9,27.2,15.1,48.38,0,0,,0,0,30.6,16.7,241,1016.9,87.8,10,498,1.8,5,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-16T18:00:00,26.9,27.1,14.5,46.72,0,0,,0,0,32.8,13.6,265,1016.5,83.5,10,321,1.2,3,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-16T19:00:00,26.2,26.2,15.4,51.33,0,0,,0,0,28.8,13,288,1016.4,50,11.6,137,0.5,1,,Partially cloudy,partly-cloudy-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-16T20:00:00,25.6,25.6,14.3,49.73,0,0,,0,0,27,11.8,315,1016.9,39.3,10,23,0.1,0,,Partially cloudy,partly-cloudy-night,"08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-16T21:00:00,23.4,23.4,14.7,58.23,0,0,,0,0,26.3,13.5,320,1017.2,46.4,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-16T22:00:00,23.7,23.7,12.9,50.7,0,0,,0,0,21.6,12.7,326,1017.3,40,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-16T23:00:00,23.2,23.2,12,49.25,0,0,,0,0,24.5,7.4,11,1017.3,50.7,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-17T00:00:00,22.9,22.9,10.7,46.13,0,0,,0,0,22.3,3.4,310,1016.9,50.5,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-17T01:00:00,22.1,22.1,10.9,49.05,0,0,,0,0,19.4,3.6,90,1016.9,30,11.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-17T02:00:00,22.3,22.3,10.5,47.29,0,0,,0,0,16.6,6.9,334,1016.3,33.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-17T03:00:00,20.5,20.5,11.8,57.26,0,0,,0,0,14.8,2.1,100,1016,31,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT"
portugal,2018-09-17T04:00:00,20,20,11,56.15,0,0,,0,0,15.1,3.6,360,1016,20.8,10,0,0,0,,Partially cloudy,partly-cloudy-night,LPPT
portugal,2018-09-17T05:00:00,20,20,11,56.15,0,0,,0,0,14.8,3.6,353.3,1016,3.6,10,0,0,0,,Clear,clear-night,LPPT
portugal,2018-09-17T06:00:00,20,20,12,59.99,0,0,,0,0,13.7,5.4,130,1016,3.4,10,0,0,0,,Clear,clear-night,LPPT
portugal,2018-09-17T07:00:00,19,19,12,63.84,0,0,,0,0,13,1.8,334.1,1016,25,10,0,0,0,,Partially cloudy,partly-cloudy-night,LPPT
portugal,2018-09-17T08:00:00,20,20,16,77.76,0,0,,0,0,13.7,5.4,50,1016,18,10,30,0.1,0,,Clear,clear-day,"D7126,LPPT"
portugal,2018-09-17T09:00:00,21.7,21.7,16.9,74.12,0,0,,0,0,18,3.5,333,1016.1,30,10,90,0.3,1,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
portugal,2018-09-17T10:00:00,23.6,23.6,17,66.74,0,0,,0,0,19.1,5.7,56,1016.1,30,10,199,0.7,2,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
portugal,2018-09-17T11:00:00,24.2,24.2,17.9,67.88,0,0,,0,0,18.7,7.2,63,1016.1,30,10,320,1.2,3,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
portugal,2018-09-17T12:00:00,27.2,27.5,15.5,48.65,0,0,,0,0,25.9,8.3,284,1016.1,30,10,611,2.2,6,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
portugal,2018-09-17T13:00:00,27.2,27.8,16.5,51.98,0,0,,0,0,23.4,12.2,244,1015.7,30,10,737,2.7,7,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
portugal,2018-09-17T14:00:00,29.2,28.9,14.5,40.7,0,0,,0,0,26.3,11.7,206,1015.1,30,10,763,2.7,8,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
portugal,2018-09-17T15:00:00,29.2,29,14.7,41.02,0,0,,0,0,26.6,18.1,229,1014.8,30,10,723,2.6,7,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
portugal,2018-09-17T16:00:00,30.1,29.7,14.7,39.06,0,0,,0,0,30.6,16.8,245,1014.1,30,10,510,1.8,5,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
portugal,2018-09-17T17:00:00,28.6,28.2,13.5,39.45,0,0,,0,0,33.8,15.1,302,1013.8,30,10,436,1.6,4,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
portugal,2018-09-17T18:00:00,27.9,27.1,10.1,33.01,0,0,,0,0,33.5,17.2,295,1013.7,58.8,10,310,1.1,3,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
portugal,2018-09-17T19:00:00,26.2,26.2,9.3,34.58,0,0,,0,0,31,19.3,322,1013.7,20.8,10,104,0.4,1,,Partially cloudy,partly-cloudy-day,"08534099999,D7126,08536099999,LPPT"
portugal,2018-09-17T20:00:00,23.3,23.3,10.2,43.36,0,0,,0,0,32.8,14.2,322,1013.7,1.3,10,14,0.1,0,,Clear,clear-night,"08534099999,D7126,08536099999,LPPT"
portugal,2018-09-17T21:00:00,21.3,21.3,13.2,59.7,0,0,,0,0,30.6,15,332,1014.7,0,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
portugal,2018-09-17T22:00:00,20.2,20.2,14,67.72,0,0,,0,0,31.3,10.2,323,1015.7,0.4,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
portugal,2018-09-17T23:00:00,19.3,19.3,13,66.86,0,0,,0,0,30.2,13.9,315,1015.7,2.2,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
portugal,2018-09-18T00:00:00,19.2,19.2,13.9,71.32,0,0,,0,0,27,13.3,325,1015.7,8.1,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
portugal,2018-09-18T01:00:00,18,18,14,77.46,0,0,,0,0,23,16.6,320,1016,4.2,10,0,0,0,,Clear,clear-night,LPPT
portugal,2018-09-18T02:00:00,18.2,18.2,14,76.7,0,0,,0,0,22.7,16.7,323,1015.7,2.3,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
portugal,2018-09-18T03:00:00,17.2,17.2,14,81.69,0,0,,0,0,23.8,15.1,326,1015,1.1,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
portugal,2018-09-18T04:00:00,17.7,17.7,13.2,74.8,0,0,,0,0,23.8,11.5,310,1015,0,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
portugal,2018-09-18T05:00:00,17.7,17.7,13,74.03,0,0,,0,0,23.4,11.8,328,1015,2.6,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
portugal,2018-09-18T06:00:00,16.9,16.9,13.9,82.49,0,0,,0,0,22.7,14.2,330,1015,4.7,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT"
portugal,2018-09-18T07:00:00,16.3,16.3,13.6,83.89,0,0,,0,0,21.6,13.5,326,1016.1,30.3,9.7,0,0,0,,Partially cloudy,partly-cloudy-night,"08532099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-18T08:00:00,16.2,16.2,15,92.89,0,0,,0,0,23,15.7,323,1016.7,30.3,9.7,19,0.1,0,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
portugal,2018-09-18T09:00:00,18.1,18.1,16,87.48,0,0,,0,0,25.2,18.8,322,1017.1,28.5,10,175,0.6,2,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,D7126,08536099999,LPPT"
portugal,2018-09-18T10:00:00,21.2,21.2,16.6,75.22,0,0,,0,0,27,12,355,1017.9,19.3,12.3,311,1.1,3,,Clear,clear-day,"D7126,08536099999,LPPT,08579099999"
portugal,2018-09-18T11:00:00,24.5,24.5,16.5,60.82,0,0,,0,0,28.1,10.7,9,1017.3,27.6,10,420,1.5,4,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-18T12:00:00,25.6,25.6,17.4,60.54,0,0,,0,0,28.4,7.8,14,1017.4,27.6,10,587,2.1,6,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-18T13:00:00,27.1,27.8,17.1,54.32,0,0,,0,0,28.4,10.7,214,1016.8,47.5,24.8,776,2.8,8,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-18T14:00:00,27.7,28.1,16.1,49.43,0,0,,0,0,28.1,8.6,305,1016.5,14.4,10,775,2.8,8,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-18T15:00:00,29.5,29.1,14.4,39.7,0,0,,0,0,28.8,10,307,1016.1,73.1,10,730,2.6,7,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-18T16:00:00,28.8,28.4,13.9,40.13,0,0,,0,0,32.8,14.2,283,1016.2,79.6,26.9,634,2.3,6,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-18T17:00:00,27.6,27.7,15.1,46.47,0,0,,0,0,36,12.6,311,1016.1,99,10,406,1.5,4,,Overcast,cloudy,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-18T18:00:00,25.9,25.9,16.8,57.21,0,0,,0,0,36.7,17.6,343,1016.4,30,10,251,0.9,3,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-18T19:00:00,23.6,23.6,17,66.72,0,0,,0,0,28.8,17.7,335,1016.8,69.9,11.5,68,0.2,1,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-18T20:00:00,21,21,16.5,75.57,0,0,,0,0,34.6,15.4,335,1017.8,30,10,12,0,0,,Partially cloudy,partly-cloudy-night,"08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-18T21:00:00,21.4,21.4,16,71.42,0,0,,0,0,32.4,11.8,325,1018.2,30,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-18T22:00:00,20.5,20.5,15.8,74.67,0,0,,0,0,29.9,15,339,1018.6,77.8,11.5,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-18T23:00:00,20.2,20.2,15.4,73.75,0,0,,0,0,27.4,13.8,339,1018.7,99.2,10,0,0,0,,Overcast,cloudy,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-19T00:00:00,19.8,19.8,15.5,76.32,0,0,,0,0,25.6,16.4,335,1018.8,99.6,10,0,0,0,,Overcast,cloudy,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-19T01:00:00,19.4,19.4,15.1,76.38,0,0,,0,0,25.9,10,354,1018.9,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-19T02:00:00,18.9,18.9,14.6,76.48,0,0,,0,0,27.4,8.3,351,1018.9,98.1,10,0,0,0,,Overcast,cloudy,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-19T03:00:00,18.5,18.5,14.5,77.78,0,0,,0,0,27.4,7.9,344,1018.6,80.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-19T04:00:00,18,18,14.1,77.83,0,0,,0,0,26.3,8.2,353,1018.7,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-19T05:00:00,16.3,16.3,13.6,84.19,0,0,,0,0,24.5,4.5,356,1019,4.6,10,0,0,0,,Clear,clear-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-19T06:00:00,16,16,13.5,85.36,0,0,,0,0,23.4,7.2,331,1019.1,34.6,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-19T07:00:00,17.4,17.4,13.1,75.7,0,0,,0,0,23.4,9.1,336,1019.4,14.1,11.5,0,0,0,,Clear,clear-night,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-19T08:00:00,17.8,17.8,13.3,75.19,0,0,,0,0,25.9,10.4,335,1019.9,30,10,21,0.1,0,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-19T09:00:00,19.4,19.4,13.7,69.33,0,0,,0,0,27.4,9.9,359,1020.3,30.2,10,124,0.4,1,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-19T10:00:00,22.3,22.3,13.6,57.82,0,0,,0,0,29.2,10.8,27,1020.4,47.7,22.8,364,1.3,4,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-19T11:00:00,24.8,24.8,13.9,50.82,0,0,,0,0,30.2,7.3,52,1020.5,5.4,10,545,2,5,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-19T12:00:00,25.3,25.3,15.5,54.36,0,0,,0,0,30.6,11,62,1020.4,2.6,10,677,2.4,7,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-19T13:00:00,26.9,27.2,14.8,47.52,0,0,,0,0,27.7,10.6,52,1019.8,77.4,24.5,757,2.7,8,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-19T14:00:00,27.7,27.4,13.2,40.79,0,0,,0,0,30.2,8.8,63,1019.8,5.6,10,776,2.8,8,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-19T15:00:00,29.7,28.8,12.2,34.2,0,0,,0,0,31.7,8,57,1019.2,5.1,10,741,2.7,7,,Clear,clear-day,"08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-19T16:00:00,28.3,28.1,14.4,42.64,0,0,,0,0,34.9,7.3,217,1018.6,59.3,25.9,633,2.3,6,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-19T17:00:00,28.3,27.9,13.4,39.93,0,0,,0,0,39.6,14.9,332,1018.4,3.7,10,497,1.8,5,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-19T18:00:00,28.5,27.9,12.2,36.56,0,0,,0,0,41.8,16.8,326,1018.3,2.8,10,322,1.2,3,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-19T19:00:00,26.5,26.5,11.9,40.2,0,0,,0,0,41.4,17.6,326,1018.6,1.3,10,116,0.4,1,,Clear,clear-day,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-19T20:00:00,24.5,24.5,12.7,47.96,0,0,,0,0,36,13.8,326,1019,4.9,10,13,0,0,,Clear,clear-night,"08535099999,08534099999,D7126,08536099999,LPPT,08579099999"
portugal,2018-09-19T21:00:00,22.9,22.9,12.9,53.3,0,0,,0,0,36.4,17.6,327,1019.4,1.5,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-19T22:00:00,21.9,21.9,13.6,59.34,0,0,,0,0,25.2,14.5,345,1020.1,0,11.6,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-19T23:00:00,21.1,21.1,14,64.01,0,0,,0,0,37.1,14.3,353,1020.3,13.8,10,0,0,0,,Clear,clear-night,"08535099999,LPPT,08579099999"
portugal,2018-09-20T00:00:00,20.8,20.8,14.1,65.61,0,0,,0,0,37.4,16.9,352,1020.1,12.2,10,0,0,0,,Clear,clear-night,"08535099999,08534099999,08536099999,08579099999"
portugal,2018-09-20T01:00:00,19.8,19.8,13.9,68.82,0,0,,0,0,37.1,13.9,1,1020.4,0,12.7,0,0,0,,Clear,clear-night,"08534099999,08536099999,08579099999"
portugal,2018-09-20T02:00:00,19.4,19.4,13.6,69.14,0,0,,0,0,36.4,10.8,10,1020.5,50.2,,0,0,0,,Partially cloudy,partly-cloudy-night,08579099999
portugal,2018-09-20T03:00:00,18.9,18.9,13.9,72.84,0,0,,0,0,34.9,6.9,2,1020,63,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08534099999,08579099999"
portugal,2018-09-20T04:00:00,18.3,18.3,13.9,75.73,0,0,,0,0,32.4,4.9,6,1019.5,0,12.7,0,0,0,,Clear,clear-night,"08534099999,08536099999,08579099999"
portugal,2018-09-20T05:00:00,18.4,18.4,14.5,77.75,0,0,,0,0,29.2,8.6,350,1019.4,45.3,10,0,0,0,,Partially cloudy,partly-cloudy-night,"08536099999,08579099999"
portugal,2018-09-20T06:00:00,17.7,17.7,14.2,79.96,0,0,,0,0,26.6,7.2,360,1019.3,38.9,,0,0,0,,Partially cloudy,partly-cloudy-night,08579099999
portugal,2018-09-20T07:00:00,18,18,13.8,76.43,0,0,,0,0,25.2,7.2,19,1019.2,0,20,0,0,0,,Clear,clear-night,"08534099999,08579099999"
portugal,2018-09-20T08:00:00,18.6,18.6,13.9,74.11,0,0,,0,0,23,3.6,30,1019.6,27.3,,14,0.1,0,,Partially cloudy,partly-cloudy-day,08579099999
portugal,2018-09-20T09:00:00,19.7,19.7,13.9,69.2,0,0,,0,0,25.2,7.2,40,1020,10.4,,125.5,0.5,1,,Clear,clear-day,08579099999
portugal,2018-09-20T10:00:00,22.5,22.5,16.1,66.85,0,0,,0,0,29.2,7.6,28,1019.8,29.8,20.7,328,1.2,3,,Partially cloudy,partly-cloudy-day,"08535099999,08532099999,08534099999,08579099999"
portugal,2018-09-20T11:00:00,21.5,21.5,15.3,67.76,0,0,,0,0,33.8,14.7,330,1020.9,35.2,9.8,493.4,1.8,5,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,08536099999,08579099999"
portugal,2018-09-20T12:00:00,22.8,22.8,15.5,63.36,0,0,,0,0,35.3,12.7,339,1020.4,30,10,660.3,2.4,7,,Partially cloudy,partly-cloudy-day,"08532099999,08534099999,08536099999,08579099999"
portugal,2018-09-20T13:00:00,26.4,26.4,15.5,50.95,0,0,,0,0,34.9,14.5,351,1019.3,0.5,24.9,742.3,2.7,7,,Clear,clear-day,"08535099999,08532099999,08534099999,08536099999,08579099999"
portugal,2018-09-20T14:00:00,28,28.1,15,45.02,0,0,,0,0,33.5,15,336,1019.1,0,10,792.7,2.9,8,,Clear,clear-day,"08535099999,08532099999,08534099999,08536099999,08579099999"
portugal,2018-09-20T15:00:00,28.1,27.8,13.7,41.37,0,0,,0,0,32.8,13.8,341,1018.6,0,10,766.4,2.8,8,,Clear,clear-day,"08535099999,08532099999,08534099999,08536099999,LPPT,08579099999"
portugal,2018-09-20T16:00:00,27.8,27.6,13.4,41.03,0,0,,0,0,21.6,14.7,358,1018.1,0,26.9,627,2.3,6,,Clear,clear-day,"08535099999,08532099999,08534099999,D7126,08536099999,LPPT,08579099999"
